"Plot Title: 20564170"
"#","Date Time, GMT-07:00","Temp, °F (LGR S/N: 20564170, SEN S/N: 20564170)","Intensity, lum/ft² (LGR S/N: 20564170, SEN S/N: 20564170)","Coupler Attached (LGR S/N: 20564170)","Coupler Detached (LGR S/N: 20564170)","Host Connected (LGR S/N: 20564170)","Stopped (LGR S/N: 20564170)","End Of File (LGR S/N: 20564170)"
272,05/30/19 08:10:00 AM,72.372,115.0,,,,,
273,05/30/19 08:20:00 AM,74.271,480.0,,,,,
274,05/30/19 08:30:00 AM,76.528,200.0,,,,,
275,05/30/19 08:40:00 AM,80.382,480.0,,,,,
276,05/30/19 08:50:00 AM,81.975,152.0,,,,,
277,05/30/19 09:00:00 AM,82.508,480.0,,,,,
278,05/30/19 09:10:00 AM,85.554,512.0,,,,,
279,05/30/19 09:20:00 AM,89.017,512.0,,,,,
280,05/30/19 09:30:00 AM,89.200,480.0,,,,,
281,05/30/19 09:40:00 AM,87.368,576.0,,,,,
282,05/30/19 09:50:00 AM,88.833,336.0,,,,,
283,05/30/19 10:00:00 AM,89.017,136.0,,,,,
284,05/30/19 10:10:00 AM,90.867,1024.0,,,,,
285,05/30/19 10:20:00 AM,96.555,768.0,,,,,
286,05/30/19 10:30:00 AM,93.493,576.0,,,,,
287,05/30/19 10:40:00 AM,94.062,1216.0,,,,,
288,05/30/19 10:50:00 AM,98.307,119.0,,,,,
289,05/30/19 11:00:00 AM,84.834,160.0,,,,,
290,05/30/19 11:10:00 AM,79.326,152.0,,,,,
291,05/30/19 11:20:00 AM,79.853,200.0,,,,,
292,05/30/19 11:30:00 AM,87.733,672.0,,,,,
293,05/30/19 11:40:00 AM,97.525,896.0,,,,,
294,05/30/19 11:50:00 AM,97.137,864.0,,,,,
295,05/30/19 12:00:00 PM,95.400,184.0,,,,,
296,05/30/19 12:10:00 PM,92.550,512.0,,,,,
297,05/30/19 12:20:00 PM,85.014,208.0,,,,,
298,05/30/19 12:30:00 PM,88.099,480.0,,,,,
299,05/30/19 12:40:00 PM,91.612,480.0,,,,,
300,05/30/19 12:50:00 PM,92.737,576.0,,,,,
301,05/30/19 01:00:00 PM,95.783,576.0,,,,,
302,05/30/19 01:10:00 PM,98.110,672.0,,,,,
303,05/30/19 01:20:00 PM,101.082,960.0,,,,,
304,05/30/19 01:30:00 PM,103.923,1344.0,,,,,
305,05/30/19 01:40:00 PM,110.264,1088.0,,,,,
306,05/30/19 01:50:00 PM,108.964,800.0,,,,,
307,05/30/19 02:00:00 PM,103.512,704.0,,,,,
308,05/30/19 02:10:00 PM,101.082,992.0,,,,,
309,05/30/19 02:20:00 PM,103.717,1152.0,,,,,
310,05/30/19 02:30:00 PM,102.697,960.0,,,,,
311,05/30/19 02:40:00 PM,99.687,128.0,,,,,
312,05/30/19 02:50:00 PM,99.291,1152.0,,,,,
313,05/30/19 03:00:00 PM,102.697,1024.0,,,,,
314,05/30/19 03:10:00 PM,103.104,1024.0,,,,,
315,05/30/19 03:20:00 PM,103.923,1024.0,,,,,
316,05/30/19 03:30:00 PM,103.923,992.0,,,,,
317,05/30/19 03:40:00 PM,96.748,1024.0,,,,,
318,05/30/19 03:50:00 PM,99.489,992.0,,,,,
319,05/30/19 04:00:00 PM,100.283,800.0,,,,,
320,05/30/19 04:10:00 PM,101.282,704.0,,,,,
321,05/30/19 04:20:00 PM,96.168,112.0,,,,,
322,05/30/19 04:30:00 PM,89.755,464.0,,,,,
323,05/30/19 04:40:00 PM,90.680,496.0,,,,,
324,05/30/19 04:50:00 PM,92.174,496.0,,,,,
325,05/30/19 05:00:00 PM,87.368,168.0,,,,,
326,05/30/19 05:10:00 PM,85.014,128.0,,,,,
327,05/30/19 05:20:00 PM,82.508,304.0,,,,,
328,05/30/19 05:30:00 PM,86.097,352.0,,,,,
329,05/30/19 05:40:00 PM,86.097,116.0,,,,,
330,05/30/19 05:50:00 PM,84.295,240.0,,,,,
331,05/30/19 06:00:00 PM,82.508,184.0,,,,,
332,05/30/19 06:10:00 PM,79.853,40.0,,,,,
333,05/30/19 06:20:00 PM,77.400,42.0,,,,,
334,05/30/19 06:30:00 PM,76.006,33.0,,,,,
335,05/30/19 06:40:00 PM,74.791,24.0,,,,,
336,05/30/19 06:50:00 PM,74.098,20.0,,,,,
337,05/30/19 07:00:00 PM,73.407,18.0,,,,,
338,05/30/19 07:10:00 PM,72.545,16.0,,,,,
339,05/30/19 07:20:00 PM,71.512,13.0,,,,,
340,05/30/19 07:30:00 PM,70.824,10.0,,,,,
341,05/30/19 07:40:00 PM,70.308,6.0,,,,,
342,05/30/19 07:50:00 PM,69.449,2.0,,,,,
343,05/30/19 08:00:00 PM,68.763,0.0,,,,,
344,05/30/19 08:10:00 PM,68.248,0.0,,,,,
345,05/30/19 08:20:00 PM,67.050,0.0,,,,,
346,05/30/19 08:30:00 PM,65.680,0.0,,,,,
347,05/30/19 08:40:00 PM,64.996,0.0,,,,,
348,05/30/19 08:50:00 PM,64.481,0.0,,,,,
349,05/30/19 09:00:00 PM,64.139,0.0,,,,,
350,05/30/19 09:10:00 PM,63.111,0.0,,,,,
351,05/30/19 09:20:00 PM,62.083,0.0,,,,,
352,05/30/19 09:30:00 PM,61.398,0.0,,,,,
353,05/30/19 09:40:00 PM,61.398,0.0,,,,,
354,05/30/19 09:50:00 PM,62.598,0.0,,,,,
355,05/30/19 10:00:00 PM,64.652,0.0,,,,,
356,05/30/19 10:10:00 PM,65.167,0.0,,,,,
357,05/30/19 10:20:00 PM,64.996,0.0,,,,,
358,05/30/19 10:30:00 PM,64.825,0.0,,,,,
359,05/30/19 10:40:00 PM,64.652,0.0,,,,,
360,05/30/19 10:50:00 PM,64.996,0.0,,,,,
361,05/30/19 11:00:00 PM,65.167,0.0,,,,,
362,05/30/19 11:10:00 PM,65.338,0.0,,,,,
363,05/30/19 11:20:00 PM,64.996,0.0,,,,,
364,05/30/19 11:30:00 PM,64.825,0.0,,,,,
365,05/30/19 11:40:00 PM,64.310,0.0,,,,,
366,05/30/19 11:50:00 PM,62.769,0.0,,,,,
367,05/31/19 12:00:00 AM,61.569,0.0,,,,,
368,05/31/19 12:10:00 AM,61.054,0.0,,,,,
369,05/31/19 12:20:00 AM,60.195,0.0,,,,,
370,05/31/19 12:30:00 AM,59.851,0.0,,,,,
371,05/31/19 12:40:00 AM,59.680,0.0,,,,,
372,05/31/19 12:50:00 AM,59.337,0.0,,,,,
373,05/31/19 01:00:00 AM,59.337,0.0,,,,,
374,05/31/19 01:10:00 AM,60.024,0.0,,,,,
375,05/31/19 01:20:00 AM,59.680,0.0,,,,,
376,05/31/19 01:30:00 AM,58.476,0.0,,,,,
377,05/31/19 01:40:00 AM,58.647,0.0,,,,,
378,05/31/19 01:50:00 AM,59.164,0.0,,,,,
379,05/31/19 02:00:00 AM,58.476,0.0,,,,,
380,05/31/19 02:10:00 AM,57.785,0.0,,,,,
381,05/31/19 02:20:00 AM,57.268,0.0,,,,,
382,05/31/19 02:30:00 AM,58.131,0.0,,,,,
383,05/31/19 02:40:00 AM,59.164,0.0,,,,,
384,05/31/19 02:50:00 AM,59.680,0.0,,,,,
385,05/31/19 03:00:00 AM,60.195,0.0,,,,,
386,05/31/19 03:10:00 AM,60.368,0.0,,,,,
387,05/31/19 03:20:00 AM,60.539,0.0,,,,,
388,05/31/19 03:30:00 AM,60.368,0.0,,,,,
389,05/31/19 03:40:00 AM,60.368,0.0,,,,,
390,05/31/19 03:50:00 AM,60.368,0.0,,,,,
391,05/31/19 04:00:00 AM,59.851,0.0,,,,,
392,05/31/19 04:10:00 AM,59.680,0.0,,,,,
393,05/31/19 04:20:00 AM,59.851,0.0,,,,,
394,05/31/19 04:30:00 AM,59.851,0.0,,,,,
395,05/31/19 04:40:00 AM,60.024,0.0,,,,,
396,05/31/19 04:50:00 AM,60.024,0.0,,,,,
397,05/31/19 05:00:00 AM,59.680,0.0,,,,,
398,05/31/19 05:10:00 AM,59.680,0.0,,,,,
399,05/31/19 05:20:00 AM,59.337,0.0,,,,,
400,05/31/19 05:30:00 AM,59.508,2.0,,,,,
401,05/31/19 05:40:00 AM,59.680,7.0,,,,,
402,05/31/19 05:50:00 AM,59.851,12.0,,,,,
403,05/31/19 06:00:00 AM,60.024,16.0,,,,,
404,05/31/19 06:10:00 AM,60.024,20.0,,,,,
405,05/31/19 06:20:00 AM,59.851,25.0,,,,,
406,05/31/19 06:30:00 AM,60.883,115.0,,,,,
407,05/31/19 06:40:00 AM,63.455,136.0,,,,,
408,05/31/19 06:50:00 AM,65.338,160.0,,,,,
409,05/31/19 07:00:00 AM,67.050,184.0,,,,,
410,05/31/19 07:10:00 AM,68.421,200.0,,,,,
411,05/31/19 07:20:00 AM,69.964,232.0,,,,,
412,05/31/19 07:30:00 AM,71.856,256.0,,,,,
413,05/31/19 07:40:00 AM,73.926,288.0,,,,,
